,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.04815172,  0.05259273, -1.65382683, -0.01924584, -3.09880668]), 'Test RMSE': array([-14.73621419, -17.78091423, -14.06762882, -33.60343966,
       -23.02609728]), 'Test MAE': array([ -8.2308071 ,  -7.67837572,  -9.11924936, -13.54500561,
       -12.38929937])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.24617601,  0.08938403, -0.62872922,  0.09562772, -0.1292954 ]), 'Test RMSE': array([-16.86132713, -17.4322467 , -11.02069681, -31.65321895,
       -12.0863564 ]), 'Test MAE': array([-13.46195031,  -9.13917148,  -7.35355284, -12.07480505,
        -7.59827436])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.05205646, -0.08609392, -2.69734522,  0.05717013, -2.39522887]), 'Test RMSE': array([-15.49250287, -19.03791671, -16.60464564, -32.31922421,
       -20.95685678]), 'Test MAE': array([ -9.01313287,  -7.9556014 ,  -8.90970629, -12.41082517,
       -11.18126573])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.0559564 ,  0.11669916, -0.79294906,  0.06933504, -0.36186118]), 'Test RMSE': array([-14.67567504, -17.16880445, -11.56294835, -32.11004705,
       -13.27266209]), 'Test MAE': array([ -5.93385251,  -6.65586266,  -7.92660835, -12.56783452,
        -8.19951948])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.42145959,  0.1197229 , -1.62418319,  0.03703821, -0.6723507 ]), 'Test RMSE': array([-18.00815916, -17.13939289, -13.98883943, -32.66245215,
       -14.70805672]), 'Test MAE': array([-10.88102721,  -7.81095332,  -8.6786824 , -12.49335757,
        -8.77435621])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.35138628,  0.06564323, -0.60114596,  0.09811669, -0.13841254]), 'Test RMSE': array([-17.558678  , -17.65802387, -10.92697809, -31.60963168,
       -12.13504673]), 'Test MAE': array([-14.42070467,  -9.34448345,  -7.31513621, -12.24638599,
        -7.65735422])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-7.01034688e-01, -1.38431850e-01, -5.75349886e+00,  5.14742679e-03,
       -1.67716453e+00]), 'Test RMSE': array([-19.69965618, -19.49123016, -22.44135243, -33.19889464,
       -18.60926194]), 'Test MAE': array([-13.50979021,  -8.94216084, -10.85552448, -11.9693986 ,
        -9.14144755])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.06346621,  0.12433269, -0.83367073,  0.06839989, -0.38762888]), 'Test RMSE': array([-14.61718643, -17.09445656, -11.69352066, -32.12617538,
       -13.39763934]), 'Test MAE': array([ -5.98321019,  -6.83156285,  -8.05382121, -12.55601864,
        -8.24839286])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.09084692, -0.04113553, -1.53275765, -0.01528732, -1.40588807]), 'Test RMSE': array([-15.77553024, -18.63971918, -13.74299628, -33.53812207,
       -17.6412489 ]), 'Test MAE': array([ -7.13020076,  -9.13621764, -10.08209998, -12.89144254,
        -9.312081  ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.72910166,  0.089029  , -0.24981027,  0.0101341 , -0.08870783]), 'Test RMSE': array([-19.86151285, -17.43564452,  -9.65398578, -33.11558583,
       -11.8671735 ]), 'Test MAE': array([-16.90329076,  -7.54744231,  -6.49980728, -13.01100459,
        -6.77474716])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.17629268, -0.26949692, -3.70052447,  0.01890593, -1.59956775]), 'Test RMSE': array([-16.3817298 , -20.58266266, -18.72223834, -32.96853014,
       -18.33758702]), 'Test MAE': array([ -8.14121678,  -9.4353986 , -10.61915385, -11.83733566,
        -8.55496503])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10374201,  0.09870789, -1.03151003,  0.05019211,  0.04149817]), 'Test RMSE': array([-14.29942527, -17.34277202, -12.30818728, -32.43860328,
       -11.13494538]), 'Test MAE': array([ -6.86196271,  -7.89258954,  -8.67995099, -12.70208184,
        -6.09104096])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 1,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.10084339, -0.05908817, -1.28981933, -0.1515921 , -1.54891715]), 'Test RMSE': array([-15.84764855, -18.79973765, -13.06728068, -35.71853179,
       -18.15806128]), 'Test MAE': array([ -9.9928574 ,  -9.26685994,  -8.42689953, -14.8793927 ,
        -9.99661539])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-8.06606071e-01,  8.97899261e-02, -1.60505121e-01, -6.52349338e-04,
       -1.08438639e-01]), 'Test RMSE': array([-20.30176489, -17.42836112,  -9.30268127, -33.29552521,
       -11.97422587]), 'Test MAE': array([-17.51564351,  -7.01885913,  -5.7051993 , -12.72251909,
        -6.70063129])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.54457595, -0.21369556, -1.94676495, -0.07697942, -1.0196446 ]), 'Test RMSE': array([-18.77183357, -20.12521892, -14.82372531, -34.54203836,
       -16.16326501]), 'Test MAE': array([-12.38828671,  -9.59982517,  -8.3512028 , -15.50760839,
        -9.19065035])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.02407686,  0.15789075, -0.41615996,  0.03026846, -0.06903766]), 'Test RMSE': array([-14.92141022, -16.76370269, -10.27639446, -32.77706188,
       -11.75948004]), 'Test MAE': array([ -8.06554561,  -6.86339254,  -7.24464249, -12.87173977,
        -6.97552533])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 1,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.04791843,  0.07144142, -0.88584911, -0.13993888, -0.76339211]), 'Test RMSE': array([-14.73801993, -17.60314979, -11.85872727, -35.53735024,
       -15.10309885]), 'Test MAE': array([ -8.85449485,  -8.95804934,  -7.53804285, -14.4584847 ,
       -11.10397265])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.30646501,  0.05972217, -0.12427542,  0.07142935, -0.50171619]), 'Test RMSE': array([-17.26437864, -17.7138853 ,  -9.15632012, -32.07389754,
       -13.93752147]), 'Test MAE': array([-14.01539202,  -9.59544119,  -5.24008396, -12.18319885,
       -10.50293954])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.21658224, -0.15538739, -3.19585472, -0.0366502 , -3.78599433]), 'Test RMSE': array([-16.6599156 , -19.63584264, -17.68865585, -33.88912671,
       -24.88156584]), 'Test MAE': array([ -9.99534266,  -8.22594406,  -9.13667133, -12.6441958 ,
       -13.14465734])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.02024094,  0.1792573 , -0.37062864,  0.06271379, -1.10446251]), 'Test RMSE': array([-15.25644808, -16.54966649, -10.10984535, -32.22406856,
       -16.49917446]), 'Test MAE': array([ -9.00351631,  -6.95902551,  -6.04964331, -12.65094636,
       -10.91486596])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.20567104, -0.68859939, -1.09751874,  0.04947305, -0.38207562]), 'Test RMSE': array([-16.58503822, -23.7382689 , -12.50655035, -32.45087987,
       -13.37080396]), 'Test MAE': array([ -8.86744708, -10.13353761,  -8.39799726, -12.72241023,
        -8.37403707])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.71398225,  0.06679032, -0.25035431,  0.01146225, -0.15351084]), 'Test RMSE': array([-19.7744868 , -17.64718131,  -9.65608673, -33.09336202,
       -12.21525278]), 'Test MAE': array([-16.76696092,  -7.62679062,  -6.45409395, -12.93965819,
        -7.40652621])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.27647741, -0.20681696, -4.44368106,  0.07631849, -0.89902482]), 'Test RMSE': array([-17.06509175, -20.06810822, -20.14795383, -31.98934776,
       -15.67317338]), 'Test MAE': array([ -9.82125175,  -9.67765734, -10.47153147, -11.30348951,
        -7.01891608])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.10055917,  0.09907606, -1.05790452,  0.05049005,  0.05065557]), 'Test RMSE': array([-14.3247932 , -17.3392295 , -12.38788662, -32.43351514,
       -11.08162684]), 'Test MAE': array([ -6.87075127,  -7.89466815,  -8.7349827 , -12.69962859,
        -6.05154945])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.22884849,  0.07420144, -1.34621232,  0.04126209, -1.39227581]), 'Test RMSE': array([-16.74369219, -17.57696878, -13.22721053, -32.5907391 ,
       -17.59127193]), 'Test MAE': array([ -9.47738825,  -8.24623093,  -8.09917096, -12.35146304,
       -10.76617214])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.41408554,  0.02284516, -0.13229386,  0.0750993 , -0.52046522]), 'Test RMSE': array([-17.96138829, -18.05790755,  -9.188914  , -32.01045261,
       -14.02425705]), 'Test MAE': array([-14.92583247,  -9.81704032,  -5.39818389, -12.4496416 ,
       -10.72952325])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.18807196, -0.06905713, -4.09710273,  0.05211181, -2.27501896]), 'Test RMSE': array([-16.46354798, -18.8880093 , -19.49603538, -32.4058051 ,
       -20.5825191 ]), 'Test MAE': array([ -8.45905594,  -8.30151049,  -9.76604196, -11.96504196,
       -10.39629371])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.00759488,  0.13735086, -0.65821846,  0.06355328, -1.0990098 ]), 'Test RMSE': array([-15.04688355, -16.96691284, -11.12001783, -32.2096345 ,
       -16.47778571]), 'Test MAE': array([ -8.66887171,  -7.57791945,  -7.70659598, -12.62615982,
       -10.89819263])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,measuring SO2 2,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.14094798, -0.03028041, -2.07851704,  0.03695696, -0.97884241]), 'Test RMSE': array([-16.13373739, -18.5422935 , -15.15149169, -32.66383022,
       -15.99916152]), 'Test MAE': array([ -8.50393559,  -8.85452224,  -9.96496633, -12.88485614,
        -9.26184241])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.19615527,  0.0967416 , -0.61022328,  0.09760571, -0.14875482]), 'Test RMSE': array([-16.51945977, -17.36167956, -10.95790828, -31.61858491,
       -12.19004453]), 'Test MAE': array([-13.09333782,  -9.20820567,  -7.28403094, -12.2309132 ,
        -7.78987777])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.17189491, -0.25757921, -6.35059408, -0.03305366, -1.96857188]), 'Test RMSE': array([-16.35107819, -20.48582255, -23.41239438, -33.83028843,
       -19.59590848]), 'Test MAE': array([ -8.46203497,  -8.92862238, -12.88635664, -12.5603007 ,
       -10.09562937])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.07575981,  0.12297763, -0.82962105,  0.06849259, -0.38845451]), 'Test RMSE': array([-14.52093182, -17.10767795, -11.6806009 , -32.12457697,
       -13.40162448]), 'Test MAE': array([ -6.03467492,  -6.83464553,  -8.01140376, -12.55201164,
        -8.24032771])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.02950357,  0.0116055 , -2.10250529,  0.03056367, -1.86527805]), 'Test RMSE': array([-14.87986644, -18.16146557, -15.21040845, -32.77207233,
       -19.25196238]), 'Test MAE': array([ -8.10556447,  -7.35308627,  -9.00867865, -12.55383835,
       -10.93736823])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.10173602,  0.09734572, -0.61070368,  0.09668395, -0.16296088]), 'Test RMSE': array([-15.85407232, -17.35587262, -10.95954279, -31.6347293 ,
       -12.26518689]), 'Test MAE': array([-12.08353349,  -9.13357609,  -7.39081998, -12.03386794,
        -7.97258458])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.08545404, -0.09100657, -3.39403773,  0.03214731, -2.28369438]), 'Test RMSE': array([-15.73648677, -19.0809245 , -18.10158074, -32.74529379,
       -20.60976227]), 'Test MAE': array([ -9.64641259,  -7.86975524, -10.07488811, -12.65233566,
       -10.78406294])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.0694006 ,  0.11297163, -0.81574644,  0.06922772, -0.38093286]), 'Test RMSE': array([-14.57080159, -17.20499245, -11.63622771, -32.11189833,
       -13.36527503]), 'Test MAE': array([ -5.98345689,  -6.6618769 ,  -7.94000578, -12.56561353,
        -8.22097398])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.05170738, -0.06982745, -2.20883188,  0.03694878, -1.47427742]), 'Test RMSE': array([-14.70866468, -18.89481303, -15.46885229, -32.66396882,
       -17.89022546]), 'Test MAE': array([ -8.2757857 ,  -7.94461954,  -9.73463623, -12.67367531,
       -11.42211671])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.11797804,  0.10278897, -0.89177526,  0.09568423, -0.23552396]), 'Test RMSE': array([-15.97050682, -17.30346316, -11.87734528, -31.65223005,
       -12.64204128]), 'Test MAE': array([-12.23065611,  -8.70751322,  -8.10701025, -12.05526977,
        -8.38778512])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 2.50230512e-02, -4.33249013e-02, -8.62284341e+00, -7.00336606e-03,
       -2.33090604e+00]), 'Test RMSE': array([-14.91417502, -18.65930732, -26.78775511, -33.40101937,
       -20.75739305]), 'Test MAE': array([ -9.04193706,  -7.46692308, -13.80261538, -13.11396503,
       -11.42498601])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.03148839,  0.09831014, -1.18211878,  0.07119852, -0.92873064]), 'Test RMSE': array([-14.86464276, -17.34659841, -12.75627298, -32.0778838 ,
       -15.79528286]), 'Test MAE': array([ -8.03690573,  -6.75351273,  -8.38934405, -12.55886927,
       -10.44433306])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.13667405, -0.00748729, -2.14501122,  0.05443377, -0.62648962]), 'Test RMSE': array([-16.10349095, -18.33603877, -15.31424921, -32.36609003,
       -14.50498438]), 'Test MAE': array([ -9.46055831,  -8.05560972,  -9.18966978, -12.10966139,
        -8.78574492])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.17681484,  0.08546728, -0.56950038,  0.09832677, -0.18792733]), 'Test RMSE': array([-16.38536533, -17.46969634, -10.81845702, -31.60594992,
       -12.39614236]), 'Test MAE': array([-12.84614224,  -9.22754785,  -7.29389275, -12.261858  ,
        -8.19820909])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.54338404, -0.10721429, -5.02797587,  0.0062678 , -1.88266665]), 'Test RMSE': array([-18.76458934, -19.22213276, -21.20168429, -33.18019563,
       -19.31029148]), 'Test MAE': array([-11.3654965 ,  -8.54311189, -10.71606993, -12.11216084,
        -9.7753986 ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.07519246,  0.12160662, -0.86724848,  0.06856142, -0.39611057]), 'Test RMSE': array([-14.52538805, -17.12104462, -11.80009946, -32.12339006,
       -13.43852256]), 'Test MAE': array([ -6.04058152,  -6.82892291,  -8.07376104, -12.55259298,
        -8.24751912])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.24344687,  0.125758  , -2.6817151 ,  0.03810194, -1.09541201]), 'Test RMSE': array([-16.84285377, -17.08053869, -16.56951132, -32.64440701,
       -16.46365784]), 'Test MAE': array([-10.19495138,  -7.20990724, -10.39147012, -12.18223205,
       -10.21335028])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.1821272 ,  0.09201848, -0.86213995,  0.09772582, -0.25950132]), 'Test RMSE': array([-16.42230697, -17.40701225, -11.7839467 , -31.61648069,
       -12.76412157]), 'Test MAE': array([-12.89277098,  -8.87005413,  -8.1175603 , -12.26444616,
        -8.59346719])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.27263163, -0.11080615, -6.55044577, -0.01185506, -1.90355671]), 'Test RMSE': array([-17.03936547, -19.25328627, -23.72853398, -33.48138492,
       -19.38013392]), 'Test MAE': array([ -8.54076923,  -8.35301399, -12.12063636, -12.20386713,
        -9.86828671])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.03449463,  0.10413228, -1.17725544,  0.07009433, -0.93455267]), 'Test RMSE': array([-14.84155505, -17.29050491, -12.74204995, -32.09694575,
       -15.81910456]), 'Test MAE': array([ -7.98743126,  -6.91202811,  -8.52278315, -12.55005183,
       -10.45667585])}"
